Price,Company,Processor,Operating System,RAM,Display,Storage,Type,Warranty
99890,Lenovo,Intel Core i7 Processor (12th Gen),64 bit Windows 11 Operating System,16,40.64 cm (16 Inch) Display,512 GB SSD,IdeaPad,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection
364990,ASUS,Intel Core i9 Processor (13th Gen),Windows 11 Operating System,32,40.64 cm (16 Inch) Display,2 TB SSD,Gaming,1 Year Onsite Warranty
43990,MSI,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Carry-in Warranty
69990,Lenovo,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,N\A,3 Years Onsite Warranty + 3 Years Premium Care + 1 Year Accidental Damage Protection
64990,Lenovo,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,8,35.56 cm (14 inch) Display,512 GB SSD,N\A,3 Years Warranty + 1 Year Premium Care + 1 Year ADP
44299,HP,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
209890,Lenovo,Intel Core i9 Processor (13th Gen),Windows 11 Operating System,16,40.64 cm (16 inch) Display,1 TB SSD,Gaming,1 Year Onsite Warranty
77490,DELL,Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 Cores,64 bit Windows 11 Operating System,16,35.56 cm (14 inch) Touchscreen Display,"RAM & Storage: 16GB DDR4 & 512GB SSD, 512 GB SSD",Inspiron,
58990,HP,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,8,40.89 cm (16.1 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
57990,HP,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,16,40.89 cm (16.1 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
216890,Lenovo,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,32,40.64 cm (16 inch) Display,1 TB SSD,Gaming,1 Year Onsite Warranty
62990,Lenovo,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,16,39.62 cm (15.6 inch) Display,512 GB SSD,IdeaPad,1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection
63990,HP,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
78990,Lenovo,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,16,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Carry-in Warranty
52990,DELL,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,8,35.56 cm (14 inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
236990,ASUS,AMD Ryzen 9 Octa Core Processor,64 bit Windows 10 Operating System,32,34.04 cm (13.4 Inch) Touchscreen Display,1 TB SSD,Gaming,1 Year Onsite Warranty
244890,Lenovo,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,32,40.64 cm (16 inch) Display,1 TB SSD,Gaming,1 Year Onsite Warranty
122990,SAMSUNG,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,16,39.62 cm (15.6 Inch) Touchscreen Display,512 GB SSD,N\A,1 Year Onsite Warranty
32990,HP,AMD Ryzen 3 Dual Core Processor,Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
40990,MSI,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,8,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Carry-in Warranty
114990,Acer,Intel Core i7 Processor (11th Gen),Windows 11 Operating System,16,40.89 cm (16.1 Inch) Display,1 TB SSD,Swift,1 Year Onsite Warranty
59990,ASUS,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,8,40.64 cm (16 Inch) Display,1 TB SSD,VivoBook,1 Year Onsite Warranty
43990,MSI,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Carry-in Warranty
69990,Lenovo,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,N\A,3 Years Onsite Warranty + 3 Years Premium Care + 1 Year Accidental Damage Protection
41990,Acer,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,8,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
108990,DELL,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,16,33.78 cm (13.3 Inch) Display,512 GB SSD,XPS,
68990,HP,Intel Core i5 Processor (13th Gen),Windows 11 Operating System,16,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
34990,Acer,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
60990,Lenovo,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,IdeaPad,1 Year Carry-in Warranty
86990,Lenovo,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,16,40.64 cm (16 Inch) Display,512 GB SSD,IdeaPad,1 Year Carry-in Warranty
64600,HP,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
62990,HP,Intel Core i5 Processor (13th Gen),64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
58990,HP,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,8,40.89 cm (16.1 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
57990,HP,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,16,40.89 cm (16.1 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
67990,ASUS,Intel Core i7 Processor (8th Gen),64 bit Windows 10 Operating System,8,35.56 cm (14 inch) Display,1 TB HDD|256 GB SSD,VivoBook,1 Year Limited International Hardware Warranty
52990,HP,AMD Ryzen 5 Quad Core Processor,Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
56976,Lenovo,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,8,39.62 cm (15.6 inch) Display,1 TB HDD|256 GB SSD,IdeaPad,1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection
68900,ASUS,Intel Core i5 Processor (11th Gen),Windows 11 Home Operating System,16,43.94 cm (17.3 inch) Display,512 GB SSD,N\A,1 Year Warranty
63990,HP,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
78990,Lenovo,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,16,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Carry-in Warranty
58500,Acer,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,8,39.62 cm (15.6 inch) Display,512 GB SSD,Aspire,1 Year International Travelers Warranty (ITW)
71990,ASUS,Intel Core i5 Processor (13th Gen),Windows 11 Operating System,16,39.62 cm (15.6 Inch) Display,512 GB SSD,VivoBook,1 Year Onsite Warranty
32990,HP,AMD Ryzen 3 Dual Core Processor,Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
40990,MSI,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,8,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Carry-in Warranty
62249,HP,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,8,35.56 cm (14 Inch) Display,512 GB SSD,Pavilion,1 Year Onsite Warranty
36990,DELL,AMD Ryzen 3 Dual Core Processor,64 bit Windows 10 Operating System,8,39.62 cm (15.6 inch) Display,256 GB SSD,N\A,1 Year Onsite Warranty
65500,ASUS,AMD Ryzen 5 Processor,Windows 11 Home Operating System,16,35.56 cm (14 inch) Touchscreen Display,1 TB SSD,N\A,1 Year Warranty
38490,DELL,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,8,35.56 cm (14 Inch) Display,512 GB SSD,N\A,
43990,MSI,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Carry-in Warranty
69990,Lenovo,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,N\A,3 Years Onsite Warranty + 3 Years Premium Care + 1 Year Accidental Damage Protection
71990,MSI,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,16,35.56 cm (14 inch) Display,512 GB SSD,N\A,1 Year Carry In Warranty
125990,HP,Intel Core i7 Processor (11th Gen),64 bit Windows 11 Operating System,16,40.89 cm (16.1 Inch) Display,1 TB SSD,Gaming,1 Year Onsite Warranty
60990,Lenovo,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,IdeaPad,1 Year Carry-in Warranty
86990,Lenovo,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,16,40.64 cm (16 Inch) Display,512 GB SSD,IdeaPad,1 Year Carry-in Warranty
59990,ASUS,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,16,40.64 cm (16 Inch) Display,512 GB SSD,VivoBook,1 Year Onsite Warranty
85990,ASUS,Intel Core i5 Processor (13th Gen),Windows 11 Operating System,16,39.62 cm (15.6 Inch) Display,512 GB SSD,VivoBook,1 Year Onsite Warranty
193990,GIGABYTE,Intel Core i7 Processor (12th Gen),64 bit Windows 11 Operating System,16,39.62 cm (15.6 inch) Display,1 TB SSD,AERO,2 Year Carry-in Warranty
29990,Infinix,Intel Core i3 Processor (12th Gen),Windows 11 Operating System,8,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
93590,Lenovo,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,IdeaPad,1 Year Onsite Premium Support with 1 Year Onsite Warranty
27990,Lenovo,Intel Celeron Dual Core Processor,64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,256 GB SSD,IdeaPad,2 Years On-Site Warranty
171990,ASUS,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,16,40.64 cm (16 Inch) Touchscreen Display,1 TB SSD,Gaming,1 Year Onsite Warranty
74990,ASUS,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Operating System,16,39.62 cm (15.6 inch) Display,512 GB SSD,VivoBook,1 Year Onsite Warranty
57990,HP,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,16,40.89 cm (16.1 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
58990,HP,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,8,40.89 cm (16.1 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
41999,Acer,AMD Ryzen 3 Dual Core Processor,64 bit Windows 11 Operating System,4,39.62 cm (15.6 inch) Display,256 GB SSD,Aspire,1 Year International Travelers Warranty (ITW)
55990,Acer,AMD Ryzen 7 Octa Core Processor,64 bit Windows 10 Operating System,8,39.62 cm (15.6 inch) Display,512 GB SSD,Aspire,1 Year International Travelers Warranty (ITW)
194990,Acer,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,32,40.64 cm (16 Inch) Display,1 TB SSD,Gaming,1 Year Onsite Warranty
210490,ASUS,Intel Core i9 Processor (12th Gen),64 bit Windows 11 Operating System,32,39.62 cm (15.6 inch) Display,1 TB SSD,Gaming,1 Year Onsite Warranty
32990,HP,AMD Ryzen 3 Dual Core Processor,Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
63990,HP,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
41490,DELL,Processor: R3-5425U (2.70 GHz up to 4.1 GHz),64 bit Windows 11 Operating System,8,"Display:14.0"" FHD WVA AG Narrow Border 250 nits","RAM & Storage: 8GB DDR4 & 512GB SSD, 512 GB SSD",N\A,
189990,ASUS,Intel Core i9 Processor (12th Gen),64 bit Windows 11 Operating System,32,39.62 cm (15.6 inch) Display,1 TB SSD,Gaming,1 Year Onsite Warranty
55490,Lenovo,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,IdeaPad,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidentaly Damage Protection
57990,HP,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
79881,Lenovo,Intel Core i5 Processor (11th Gen),Windows 10 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
87550,ASUS,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,Gaming,1 Year Onsite Warranty
30999,HP,AMD Athlon Dual Core Processor,64 bit Windows 11 Operating System,8,39.62 cm (15.6 inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
88990,ASUS,Intel Core i7 Processor (12th Gen),Windows 11 Operating System,16,40.64 cm (16 Inch) Display,1 TB SSD,Creator,1 Year Onsite Warranty
40990,MSI,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,8,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Carry-in Warranty
114990,Lenovo,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,16,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Carry-in Warranty
194990,Acer,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,32,40.64 cm (16 Inch) Display,1 TB SSD,Gaming,1 Year Onsite Warranty
87550,ASUS,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,Gaming,1 Year Onsite Warranty
58990,HP,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,8,40.89 cm (16.1 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
57990,HP,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,16,40.89 cm (16.1 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
69490,Lenovo,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,8,39.62 cm (15.6 inch) Display,1 TB HDD|256 GB SSD,IdeaPad,1 Year Warranty + 1 Year Premium Care + 1 Year ADP
30999,HP,AMD Athlon Dual Core Processor,64 bit Windows 11 Operating System,8,39.62 cm (15.6 inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
62550,ASUS,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,16,35.56 cm (14 Inch) Touchscreen Display,512 GB SSD,VivoBook,1 Year Onsite Warranty
53490,DELL,Processor: Ryzen R5-5625U (Base- 2.30 GHz & Turbo up to 4.30 GHz) 6 Cores,64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,"RAM & Storage: 8GB DDR4 & 512GB SSD, 512 GB SSD",Inspiron,
63990,HP,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
78990,Lenovo,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,16,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Carry-in Warranty
56490,MSI,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,8,39.62 cm (15.6 inch) Display,512 GB SSD,N\A,2 Year On-Site Warranty
42990,DELL,AMD Ryzen 5 Quad Core Processor,64 bit Windows 10 Operating System,8,35.56 cm (14 inches) Display,512 GB SSD,N\A,1 Year Onsite Warranty
32990,HP,AMD Ryzen 3 Dual Core Processor,Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
40990,MSI,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,8,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Carry-in Warranty
36990,Lenovo,Intel Core i3 Processor (10th Gen),Windows 10 Operating System,4,39.62 cm (15.6 inch) Display,256 GB SSD,IdeaPad,1 Year Onsite Warranty
131990,ASUS,AMD Ryzen 9 Octa Core Processor,Windows 11 Operating System,16,39.62 cm (15.6 Inch) Display,1 TB SSD,N\A,1 Year Onsite Warranty
88990,ASUS,Intel Core i7 Processor (12th Gen),Windows 11 Operating System,16,40.64 cm (16 Inch) Display,1 TB SSD,Creator,1 Year Onsite Warranty
79990,ASUS,Intel Core i5 Processor (13th Gen),Windows 11 Operating System,16,39.62 cm (15.6 inch) Display,1 TB SSD,N\A,1 year Domestic Warranty
43990,MSI,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Carry-in Warranty
69990,Lenovo,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,N\A,3 Years Onsite Warranty + 3 Years Premium Care + 1 Year Accidental Damage Protection
185990,MSI,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,32,43.94 cm (17.3 Inch) Display,1 TB SSD,N\A,2 Year Carry-in Warranty
39490,Lenovo,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
60990,Lenovo,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,IdeaPad,1 Year Carry-in Warranty
86990,Lenovo,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,16,40.64 cm (16 Inch) Display,512 GB SSD,IdeaPad,1 Year Carry-in Warranty
74990,Acer,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year International Travelers Warranty
50090,DELL,AMD Ryzen 5 Quad Core Processor,64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,1 TB HDD|256 GB SSD,Inspiron,1 Year Onsite Warranty
16990,CHUWI,Intel Celeron Dual Core Processor (10th Gen),64 bit Windows 11 Operating System,4,29.46 cm (11.6 inch) Display,128 GB SSD,N\A,1 Year Onsite Warranty
73640,HP,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,8,39.62 cm (15.6 inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
69990,ASUS,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,16,39.62 cm (15.6 Inch) Display,512 GB SSD,Creator,1 Year Onsite Warranty
57990,HP,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,16,40.89 cm (16.1 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
85690,HP,Intel Core i7 Processor (12th Gen),64 bit Windows 11 Operating System,16,39.62 cm (15.6 inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
37990,Acer,Intel Core i3 Processor (11th Gen),64 bit Windows 10 Operating System,4,39.62 cm (15.6 inch) Display,256 GB SSD,Aspire,1 Year International Travelers Warranty (ITW)
58990,HP,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,8,40.89 cm (16.1 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
32990,HP,AMD Ryzen 3 Dual Core Processor,Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
202490,ALIENWARE,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,16,39.62 cm (15.6 inch) Display,1 TB SSD,Gaming,1 Year Complete Cover Warranty
139990,ASUS,AMD Ryzen 9 Octa Core Processor,Windows 10 Operating System,16,35.56 cm (14 Inch) Display,1 TB SSD,Gaming,1 Year Onsite Warranty
60990,MSI,Intel Core i7 Processor (12th Gen),Windows 11 Operating System,8,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Carry-in warranty
169990,ASUS,Intel Core i9 Processor (13th Gen),Windows 11 Operating System,16,40.64 cm (16 Inch) Display,1 TB SSD,Gaming,1 Year Onsite Warranty
63990,HP,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
55490,Lenovo,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,IdeaPad,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidentaly Damage Protection
40990,HP,MediaTek Kompanio 1200 Processor,64 bit Chrome Operating System,8,33.78 cm (13.3 Inch) Display,256 GB SSD,N\A,1 Year Onsite Warranty
92990,ASUS,Intel Core i5 Processor (13th Gen),Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,ZenBook,1 Year Onsite Warranty
57990,HP,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
40990,MSI,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,8,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Carry-in Warranty
85000,ASUS,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,8,39.62 cm (15.6 inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
99990,ASUS,Intel Core i7 Processor (12th Gen),Windows 11 Operating System,16,40.64 cm (16 Inch) Display,512 GB SSD,Creator,1 Year Onsite Warranty
284990,MSI,Intel Core i9 Processor (13th Gen),Windows 11 Operating System,32,40.64 cm (16 Inch) Display,1 TB SSD,N\A,2 Year Carry-in Warranty
45990,DELL,Intel Core i3 Processor (11th Gen),Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,
57990,HP,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,16,40.89 cm (16.1 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
58990,HP,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,8,40.89 cm (16.1 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
51990,ASUS,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,16,40.64 cm (16 Inch) Display,512 GB SSD,VivoBook,1 Year Onsite Warranty
52990,Infinix,Intel Core i7 Processor (11th Gen),Windows 11 Operating System,16,39.62 cm (15.6 inch) Display,1 TB SSD,N\A,1 Year Onsite Warranty
32990,HP,AMD Ryzen 3 Dual Core Processor,Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
63990,HP,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
20990,ASUS,Intel Celeron Dual Core Processor,Chrome Operating System,4,35.56 cm (14 Inch) Touchscreen Display,"N, /, A",N\A,1 Year Onsite Warranty
49990,Acer,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,8,35.56 cm (14 Inch) Display,512 GB SSD,Swift,1 Year International Travelers Warranty
148105,Lenovo,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,16,39.62 cm (15.6 inch) Display,512 GB SSD,ThinkPad,
43990,ASUS,AMD Ryzen 5 Quad Core Processor,Windows 11 Operating System,16,35.56 cm (14 inch) Display,512 GB SSD,N\A,1 Year Warranty
55490,Lenovo,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,IdeaPad,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidentaly Damage Protection
57990,HP,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
61990,DELL,Intel Core i5 Processor (11th Gen),Linux/Ubuntu Operating System,8,35.56 cm (14 inch) Display,512 GB SSD,N\A,
135990,MSI,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,16,39.62 cm (15.6 inch) Touchscreen Display,1 TB SSD,N\A,2 Years Carry In Warranty
40990,MSI,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,8,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Carry-in Warranty
59990,MSI,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Operating System,16,39.62 cm (15.6 inch) Display,512 GB SSD,N\A,1 Year Warranty Term
39990,ASUS,AMD Ryzen 3 Quad Core Processor,64 bit Windows 11 Operating System,8,35.81 cm (14.1 inch) Display,512 GB SSD,VivoBook,1 Year Onsite Warranty
165990,SAMSUNG,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,16,40.64 cm (16 Inch) Display,1 TB SSD,N\A,1 Year Onsite Warranty
79800,HP,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,8,39.62 cm (15.6 inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
138990,HP,Intel Core i7 Processor (13th Gen),64 bit Windows 11 Operating System,16,34.29 cm (13.5 Inch) Touchscreen Display,1 TB SSD,Spectre,1 Year Onsite Warranty
37990,HP,AMD Ryzen 3 Quad Core Processor,64 bit Windows 11 Operating System,8,39.62 cm (15.6 inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
114990,Lenovo,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,16,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Carry-in Warranty
89990,ASUS,Intel Core i5 Processor (13th Gen),Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,Creator,1 Year Onsite Warranty
55990,HP,AMD Ryzen 5 Hexa Core Processor (5th Gen),Windows 11 Operating System,8,39.62 cm (15.6 inch) Display,512 GB HDD|512 GB SSD,N\A,1-year warranty
57990,HP,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,16,40.89 cm (16.1 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
58990,HP,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,8,40.89 cm (16.1 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
59990,MSI,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,16,35.56 cm (14 Inch) Display,512 GB SSD,N\A,1 Year Carry-in warranty
109990,MSI,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,16,35.56 cm (14 Inch) Display,1 TB SSD,N\A,2 Year Carry-in Warranty
104990,Lenovo,Intel Core i7 Processor (7th Gen),64 bit Windows 10 Operating System,16,39.62 cm (15.6 inch) Display,"128 GB SSD for Reduced Boot Up Time and in Game Loading, 1 TB HDD|128 GB SSD",Gaming,1 Year Onsite Warranty
47499,HP,AMD Ryzen 5 Quad Core Processor,64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
32990,HP,AMD Ryzen 3 Dual Core Processor,Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
63990,HP,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,8,39.62 cm (15.6 Inch) Display,512 GB SSD,N\A,1 Year Onsite Warranty
